transaction_id,sender_id,receiver_id,transaction_amount,timestamp,transaction_type,label
T0005550,ACC_0135,ACC_0395,102.11,2025-03-03 21:27:00,payment,1
T0004691,ACC_0494,ACC_0446,88.19,2025-03-03 21:29:00,payment,0
T0005551,ACC_0135,ACC_0479,138.24,2025-03-03 21:31:00,payment,1
T0005552,ACC_0135,ACC_0395,97.0,2025-03-03 21:35:00,payment,1
T0003714,ACC_0036,ACC_0364,72.01,2025-03-03 21:36:00,transfer,0
T0003877,ACC_0387,ACC_0312,107.87,2025-03-03 22:11:00,transfer,0
T0003431,ACC_0152,ACC_0338,68.16,2025-03-03 22:46:00,transfer,0
T0003187,ACC_0063,ACC_0316,88.35,2025-03-03 23:16:00,transfer,0
T0004698,ACC_0465,ACC_0345,41.88,2025-03-03 23:42:00,payment,0
T0004699,ACC_0436,ACC_0102,86.77,2025-03-04 00:01:00,payment,0
T0003721,ACC_0173,ACC_0259,145.6,2025-03-04 00:24:00,deposit,0
T0004962,ACC_0324,ACC_0377,139.89,2025-03-04 00:36:00,cash_out,0
T0005628,ACC_0304,ACC_0341,77.43,2025-03-04 00:53:00,transfer,1
T0005255,ACC_0375,ACC_0411,36.41,2025-03-04 00:55:00,cash_out,0
T0005629,ACC_0341,ACC_0483,75.85,2025-03-04 01:01:00,transfer,1
T0003309,ACC_0295,ACC_0067,50.17,2025-03-04 01:03:00,transfer,0
T0005630,ACC_0483,ACC_0245,74.27,2025-03-04 01:08:00,cash_out,1
T0005631,ACC_0245,ACC_0304,71.9,2025-03-04 01:21:00,deposit,1
T0003437,ACC_0104,ACC_0475,62.49,2025-03-04 01:22:00,transfer,0
T0003085,ACC_0444,ACC_0112,99.1,2025-03-04 03:05:00,cash_out,0
T0005264,ACC_0210,ACC_0465,64.75,2025-03-04 03:28:00,transfer,0
T0005734,ACC_0389,ACC_0042,574.0,2025-03-04 03:44:00,transfer,1
T0005735,ACC_0042,ACC_0254,562.28,2025-03-04 03:52:00,transfer,1
T0005736,ACC_0254,ACC_0401,550.57,2025-03-04 03:59:00,cash_out,1
T0004476,ACC_0155,ACC_0271,76.7,2025-03-04 04:00:00,deposit,0
T0005737,ACC_0389,ACC_0254,127.92,2025-03-04 04:19:00,payment,1
T0005738,ACC_0389,ACC_0042,172.5,2025-03-04 04:23:00,payment,1
T0005739,ACC_0389,ACC_0042,181.44,2025-03-04 04:27:00,payment,1
T0004074,ACC_0207,ACC_0493,58.53,2025-03-04 05:48:00,payment,0
T0004718,ACC_0259,ACC_0460,55.82,2025-03-04 06:02:00,transfer,0
T0003453,ACC_0006,ACC_0199,56.2,2025-03-04 08:18:00,transfer,0
T0005760,ACC_0491,ACC_0495,128.58,2025-03-04 08:41:00,transfer,1
T0005761,ACC_0495,ACC_0077,125.95,2025-03-04 08:49:00,transfer,1
T0005762,ACC_0077,ACC_0022,123.33,2025-03-04 08:56:00,cash_out,1
T0005763,ACC_0022,ACC_0491,119.39,2025-03-04 09:09:00,deposit,1
T0004492,ACC_0025,ACC_0191,94.99,2025-03-04 09:20:00,transfer,0
T0004493,ACC_0288,ACC_0104,222.86,2025-03-04 09:40:00,transfer,0
T0004085,ACC_0380,ACC_0379,260.36,2025-03-04 09:50:00,withdrawal,0
T0003457,ACC_0156,ACC_0293,139.73,2025-03-04 10:02:00,payment,0
T0003465,ACC_0296,ACC_0102,62.39,2025-03-04 13:30:00,cash_out,0
T0003755,ACC_0210,ACC_0038,132.89,2025-03-04 14:00:00,transfer,0
T0003338,ACC_0063,ACC_0467,157.15,2025-03-04 14:06:00,transfer,0
T0005007,ACC_0243,ACC_0088,45.97,2025-03-04 14:06:00,transfer,0
T0005399,ACC_0319,ACC_0244,849.5,2025-03-04 16:03:00,transfer,1
T0005400,ACC_0244,ACC_0389,832.17,2025-03-04 16:11:00,transfer,1
T0005632,ACC_0167,ACC_0249,824.98,2025-03-04 16:12:00,transfer,1
T0005401,ACC_0389,ACC_0436,814.83,2025-03-04 16:18:00,cash_out,1
T0005633,ACC_0249,ACC_0019,808.15,2025-03-04 16:20:00,transfer,1
T0005634,ACC_0019,ACC_0424,791.31,2025-03-04 16:27:00,cash_out,1
T0005635,ACC_0424,ACC_0167,766.06,2025-03-04 16:40:00,deposit,1
T0005636,ACC_0167,ACC_0249,162.76,2025-03-04 16:47:00,payment,1
T0005637,ACC_0167,ACC_0019,209.83,2025-03-04 16:51:00,payment,1
T0005638,ACC_0167,ACC_0249,159.59,2025-03-04 16:55:00,payment,1
T0003120,ACC_0175,ACC_0390,75.42,2025-03-04 20:00:00,cash_out,0
T0005604,ACC_0491,ACC_0085,282.61,2025-03-04 20:21:00,transfer,1
T0005605,ACC_0085,ACC_0031,276.84,2025-03-04 20:29:00,transfer,1
T0005606,ACC_0031,ACC_0276,271.08,2025-03-04 20:36:00,cash_out,1
T0005607,ACC_0276,ACC_0491,262.43,2025-03-04 20:49:00,deposit,1
T0004115,ACC_0015,ACC_0393,52.8,2025-03-04 20:50:00,withdrawal,0
T0004777,ACC_0388,ACC_0292,96.53,2025-03-05 00:43:00,transfer,0
T0003950,ACC_0000,ACC_0160,171.58,2025-03-05 02:10:00,transfer,0
T0004130,ACC_0190,ACC_0178,553.44,2025-03-05 02:20:00,transfer,0
T0003635,ACC_0142,ACC_0037,115.43,2025-03-05 02:35:00,deposit,0
T0004783,ACC_0219,ACC_0428,245.5,2025-03-05 02:37:00,transfer,0
T0004789,ACC_0426,ACC_0407,72.81,2025-03-05 04:31:00,transfer,0
T0003640,ACC_0129,ACC_0027,773.16,2025-03-05 04:40:00,transfer,0
T0003957,ACC_0123,ACC_0243,38.27,2025-03-05 04:51:00,payment,0
T0003793,ACC_0078,ACC_0077,31.51,2025-03-05 05:12:00,transfer,0
T0005059,ACC_0390,ACC_0014,271.14,2025-03-05 05:42:00,cash_out,0
T0005062,ACC_0140,ACC_0263,115.98,2025-03-05 06:36:00,deposit,0
T0003148,ACC_0260,ACC_0286,48.55,2025-03-05 09:32:00,transfer,0
T0003513,ACC_0298,ACC_0371,54.47,2025-03-05 10:18:00,payment,0
T0005373,ACC_0498,ACC_0221,135.53,2025-03-05 10:44:00,transfer,1
T0005374,ACC_0221,ACC_0383,132.77,2025-03-05 10:52:00,transfer,1
T0005375,ACC_0383,ACC_0154,130.0,2025-03-05 10:59:00,cash_out,1
T0004569,ACC_0401,ACC_0352,108.06,2025-03-05 11:00:00,withdrawal,0
T0005376,ACC_0498,ACC_0154,83.49,2025-03-05 11:19:00,payment,1
T0005377,ACC_0498,ACC_0221,103.42,2025-03-05 11:23:00,payment,1
T0005378,ACC_0498,ACC_0154,110.01,2025-03-05 11:27:00,payment,1
T0005824,ACC_0139,ACC_0193,1061.73,2025-03-05 13:11:00,transfer,1
T0005825,ACC_0193,ACC_0109,1040.06,2025-03-05 13:19:00,transfer,1
T0005826,ACC_0109,ACC_0207,1018.4,2025-03-05 13:26:00,cash_out,1
T0005827,ACC_0207,ACC_0139,985.89,2025-03-05 13:39:00,deposit,1
T0005828,ACC_0139,ACC_0207,205.36,2025-03-05 13:46:00,payment,1
T0005829,ACC_0139,ACC_0109,220.01,2025-03-05 13:50:00,payment,1
T0005830,ACC_0139,ACC_0207,253.38,2025-03-05 13:54:00,payment,1
T0004360,ACC_0371,ACC_0066,31.2,2025-03-05 14:00:00,cash_out,0
T0004824,ACC_0054,ACC_0453,117.32,2025-03-05 15:36:00,transfer,0
T0004167,ACC_0375,ACC_0295,21.33,2025-03-05 15:54:00,payment,0
T0003990,ACC_0430,ACC_0019,70.75,2025-03-05 17:30:00,cash_out,0
T0003672,ACC_0058,ACC_0230,263.59,2025-03-05 18:00:00,payment,0
T0004175,ACC_0168,ACC_0276,77.99,2025-03-05 18:50:00,transfer,0
T0003828,ACC_0394,ACC_0011,204.85,2025-03-05 19:12:00,payment,0
T0005105,ACC_0102,ACC_0414,40.13,2025-03-05 19:30:00,withdrawal,0
T0003546,ACC_0186,ACC_0101,28.54,2025-03-06 00:36:00,transfer,0
T0004854,ACC_0030,ACC_0099,238.15,2025-03-06 01:06:00,transfer,0
T0005818,ACC_0128,ACC_0013,1473.72,2025-03-06 02:30:00,transfer,1
T0004396,ACC_0310,ACC_0133,42.32,2025-03-06 02:36:00,cash_out,0
T0005819,ACC_0013,ACC_0203,1443.65,2025-03-06 02:38:00,transfer,1
T0005820,ACC_0203,ACC_0446,1413.57,2025-03-06 02:45:00,cash_out,1
T0005821,ACC_0128,ACC_0013,279.57,2025-03-06 03:05:00,payment,1
T0005822,ACC_0128,ACC_0013,324.11,2025-03-06 03:09:00,payment,1
T0005823,ACC_0128,ACC_0203,262.76,2025-03-06 03:13:00,payment,1
T0003554,ACC_0465,ACC_0344,250.13,2025-03-06 04:04:00,transfer,0
T0005560,ACC_0319,ACC_0244,651.29,2025-03-06 04:44:00,transfer,1
T0005561,ACC_0244,ACC_0389,638.0,2025-03-06 04:52:00,transfer,1
T0005562,ACC_0389,ACC_0436,624.71,2025-03-06 04:59:00,cash_out,1
T0005563,ACC_0436,ACC_0319,604.77,2025-03-06 05:12:00,deposit,1
T0005564,ACC_0319,ACC_0389,153.66,2025-03-06 05:19:00,payment,1
T0005565,ACC_0319,ACC_0436,143.55,2025-03-06 05:23:00,payment,1
T0005566,ACC_0319,ACC_0389,140.12,2025-03-06 05:27:00,payment,1
T0003304,ACC_0102,ACC_0328,76.28,2025-03-06 05:52:00,transfer,0
T0005140,ACC_0434,ACC_0486,128.01,2025-03-06 06:00:00,payment,0
T0003856,ACC_0193,ACC_0270,154.77,2025-03-06 06:24:00,transfer,0
T0003702,ACC_0124,ACC_0076,21.33,2025-03-06 06:30:00,cash_out,0
T0003565,ACC_0388,ACC_0252,132.56,2025-03-06 08:50:00,withdrawal,0
T0004636,ACC_0268,ACC_0408,52.06,2025-03-06 09:20:00,withdrawal,0
T0003866,ACC_0054,ACC_0091,31.4,2025-03-06 10:24:00,payment,0
T0003439,ACC_0285,ACC_0005,84.06,2025-03-06 11:33:00,transfer,0
T0003443,ACC_0212,ACC_0197,120.15,2025-03-06 13:21:00,deposit,0
T0005838,ACC_0200,ACC_0146,497.18,2025-03-06 13:32:00,transfer,1
T0005839,ACC_0146,ACC_0121,487.04,2025-03-06 13:40:00,transfer,1
T0005840,ACC_0121,ACC_0436,476.89,2025-03-06 13:47:00,cash_out,1
T0005841,ACC_0436,ACC_0200,461.67,2025-03-06 14:00:00,deposit,1
T0005842,ACC_0200,ACC_0436,120.52,2025-03-06 14:07:00,payment,1
T0005843,ACC_0200,ACC_0121,118.16,2025-03-06 14:11:00,payment,1
T0005844,ACC_0200,ACC_0121,162.49,2025-03-06 14:15:00,payment,1
T0004045,ACC_0320,ACC_0437,15.9,2025-03-06 14:35:00,cash_out,0
T0003448,ACC_0446,ACC_0277,114.57,2025-03-06 15:36:00,cash_out,0
T0004655,ACC_0049,ACC_0459,110.21,2025-03-06 15:40:00,cash_out,0
T0003211,ACC_0371,ACC_0338,63.65,2025-03-06 15:59:00,transfer,0
T0005908,ACC_0491,ACC_0085,1251.5,2025-03-06 16:32:00,transfer,1
T0005909,ACC_0085,ACC_0031,1225.96,2025-03-06 16:40:00,transfer,1
T0005910,ACC_0031,ACC_0276,1200.42,2025-03-06 16:47:00,cash_out,1
T0005911,ACC_0276,ACC_0491,1162.11,2025-03-06 17:00:00,deposit,1
T0005912,ACC_0491,ACC_0031,229.9,2025-03-06 17:07:00,payment,1
T0005913,ACC_0491,ACC_0276,238.11,2025-03-06 17:11:00,payment,1
T0005914,ACC_0491,ACC_0031,229.5,2025-03-06 17:15:00,payment,1
T0003731,ACC_0497,ACC_0107,23.5,2025-03-06 18:35:00,transfer,0
T0003217,ACC_0187,ACC_0203,73.63,2025-03-06 18:53:00,deposit,0
T0004915,ACC_0091,ACC_0066,70.28,2025-03-06 20:25:00,transfer,0
T0005539,ACC_0452,ACC_0405,786.25,2025-03-06 21:01:00,transfer,1
T0005540,ACC_0405,ACC_0439,770.21,2025-03-06 21:09:00,transfer,1
T0005541,ACC_0439,ACC_0002,754.16,2025-03-06 21:16:00,cash_out,1
T0003594,ACC_0337,ACC_0353,91.07,2025-03-06 21:24:00,transfer,0
T0005542,ACC_0002,ACC_0452,730.09,2025-03-06 21:29:00,deposit,1
T0005543,ACC_0452,ACC_0405,162.16,2025-03-06 21:36:00,payment,1
T0005544,ACC_0452,ACC_0405,190.62,2025-03-06 21:40:00,payment,1
T0005545,ACC_0452,ACC_0002,156.6,2025-03-06 21:44:00,payment,1
T0003462,ACC_0222,ACC_0424,105.27,2025-03-06 21:54:00,payment,0
T0003739,ACC_0101,ACC_0322,106.38,2025-03-06 21:55:00,deposit,0
T0004250,ACC_0389,ACC_0165,126.98,2025-03-06 22:20:00,transfer,0
T0005196,ACC_0220,ACC_0328,231.59,2025-03-06 22:48:00,cash_out,0
T0005392,ACC_0037,ACC_0097,392.84,2025-03-07 00:45:00,transfer,1
T0005393,ACC_0097,ACC_0075,384.83,2025-03-07 00:53:00,transfer,1
T0005394,ACC_0075,ACC_0080,376.81,2025-03-07 01:00:00,cash_out,1
T0005395,ACC_0080,ACC_0037,364.78,2025-03-07 01:13:00,deposit,1
T0003747,ACC_0450,ACC_0303,84.29,2025-03-07 01:15:00,transfer,0
T0005396,ACC_0037,ACC_0080,96.77,2025-03-07 01:20:00,payment,1
T0005397,ACC_0037,ACC_0097,102.5,2025-03-07 01:24:00,payment,1
T0005398,ACC_0037,ACC_0075,113.44,2025-03-07 01:28:00,payment,1
T0003605,ACC_0308,ACC_0472,136.29,2025-03-07 02:10:00,transfer,0
T0004261,ACC_0345,ACC_0274,88.45,2025-03-07 02:22:00,transfer,0
T0004076,ACC_0010,ACC_0048,183.24,2025-03-07 02:28:00,transfer,0
T0003609,ACC_0458,ACC_0300,173.88,2025-03-07 03:54:00,transfer,0
T0003754,ACC_0283,ACC_0295,45.2,2025-03-07 04:10:00,transfer,0
T0004081,ACC_0140,ACC_0205,34.5,2025-03-07 04:23:00,payment,0
T0004270,ACC_0160,ACC_0436,44.49,2025-03-07 05:40:00,payment,0
T0004474,ACC_0279,ACC_0359,215.85,2025-03-07 05:54:00,transfer,0
T0005714,ACC_0319,ACC_0244,178.52,2025-03-07 06:14:00,transfer,1
T0005715,ACC_0244,ACC_0389,174.87,2025-03-07 06:22:00,transfer,1
T0005716,ACC_0389,ACC_0436,171.23,2025-03-07 06:29:00,cash_out,1
T0005717,ACC_0436,ACC_0319,165.77,2025-03-07 06:42:00,deposit,1
T0003917,ACC_0240,ACC_0368,105.16,2025-03-07 06:48:00,payment,0
T0004088,ACC_0239,ACC_0397,61.46,2025-03-07 07:04:00,transfer,0
T0003921,ACC_0448,ACC_0368,122.1,2025-03-07 08:24:00,deposit,0
T0005235,ACC_0062,ACC_0173,242.48,2025-03-07 10:30:00,transfer,0
T0005237,ACC_0364,ACC_0394,30.77,2025-03-07 11:06:00,transfer,0
T0004716,ACC_0327,ACC_0049,24.75,2025-03-07 12:00:00,transfer,0
T0003369,ACC_0031,ACC_0028,119.43,2025-03-07 12:12:00,payment,0
T0004966,ACC_0012,ACC_0122,99.55,2025-03-07 12:34:00,transfer,0
T0003633,ACC_0158,ACC_0071,32.32,2025-03-07 14:18:00,payment,0
T0004725,ACC_0018,ACC_0493,221.51,2025-03-07 15:00:00,transfer,0
T0004298,ACC_0009,ACC_0481,23.33,2025-03-07 15:56:00,withdrawal,0
T0003783,ACC_0481,ACC_0029,161.37,2025-03-07 16:15:00,transfer,0
T0003264,ACC_0013,ACC_0329,103.57,2025-03-07 17:36:00,transfer,0
T0003791,ACC_0253,ACC_0488,107.04,2025-03-07 19:35:00,transfer,0
T0003270,ACC_0347,ACC_0114,412.72,2025-03-07 20:30:00,transfer,0
T0004320,ACC_0324,ACC_0465,193.23,2025-03-08 00:00:00,payment,0
T0003522,ACC_0360,ACC_0169,97.68,2025-03-08 00:54:00,withdrawal,0
T0004135,ACC_0057,ACC_0104,452.28,2025-03-08 01:05:00,payment,0
T0003524,ACC_0284,ACC_0269,37.35,2025-03-08 01:48:00,deposit,0
T0003811,ACC_0385,ACC_0145,51.69,2025-03-08 03:55:00,cash_out,0
T0004767,ACC_0150,ACC_0279,55.22,2025-03-08 05:00:00,transfer,0
T0003288,ACC_0166,ACC_0156,142.32,2025-03-08 05:12:00,transfer,0
T0003289,ACC_0460,ACC_0321,94.28,2025-03-08 05:41:00,transfer,0
T0003980,ACC_0135,ACC_0015,71.22,2025-03-08 08:00:00,payment,0
T0003298,ACC_0001,ACC_0012,233.04,2025-03-08 10:02:00,transfer,0
T0003679,ACC_0181,ACC_0382,281.55,2025-03-08 10:14:00,transfer,0
T0005743,ACC_0167,ACC_0249,397.52,2025-03-08 10:41:00,transfer,1
T0005744,ACC_0249,ACC_0019,389.4,2025-03-08 10:49:00,transfer,1
T0005745,ACC_0019,ACC_0424,381.29,2025-03-08 10:56:00,cash_out,1
T0005746,ACC_0424,ACC_0167,369.12,2025-03-08 11:09:00,deposit,1
T0005747,ACC_0167,ACC_0019,138.39,2025-03-08 11:16:00,payment,1
T0005748,ACC_0167,ACC_0019,97.3,2025-03-08 11:20:00,payment,1
T0005749,ACC_0167,ACC_0249,142.06,2025-03-08 11:24:00,payment,1
T0003303,ACC_0233,ACC_0446,224.83,2025-03-08 12:27:00,deposit,0
T0003686,ACC_0138,ACC_0403,621.64,2025-03-08 13:16:00,payment,0
T0004793,ACC_0082,ACC_0286,316.27,2025-03-08 13:40:00,payment,0
T0003997,ACC_0084,ACC_0265,69.17,2025-03-08 14:48:00,withdrawal,0
T0005049,ACC_0462,ACC_0077,83.24,2025-03-08 14:51:00,transfer,0
T0005764,ACC_0128,ACC_0013,969.7,2025-03-08 14:59:00,transfer,1
T0005765,ACC_0013,ACC_0203,949.91,2025-03-08 15:07:00,transfer,1
T0005766,ACC_0203,ACC_0446,930.12,2025-03-08 15:14:00,cash_out,1
T0005767,ACC_0446,ACC_0128,900.44,2025-03-08 15:27:00,deposit,1
T0005051,ACC_0300,ACC_0445,660.07,2025-03-08 15:29:00,withdrawal,0
T0004801,ACC_0369,ACC_0282,64.2,2025-03-08 16:20:00,cash_out,0
T0004802,ACC_0203,ACC_0432,158.8,2025-03-08 16:40:00,cash_out,0
T0005314,ACC_0233,ACC_0439,548.38,2025-03-08 17:42:00,transfer,1
T0005315,ACC_0439,ACC_0270,537.19,2025-03-08 17:50:00,transfer,1
T0005316,ACC_0270,ACC_0202,526.0,2025-03-08 17:57:00,cash_out,1
T0005317,ACC_0202,ACC_0233,509.21,2025-03-08 18:10:00,deposit,1
T0005318,ACC_0233,ACC_0439,114.22,2025-03-08 18:17:00,payment,1
T0005319,ACC_0233,ACC_0439,140.65,2025-03-08 18:21:00,payment,1
T0005320,ACC_0233,ACC_0439,106.4,2025-03-08 18:25:00,payment,1
T0004374,ACC_0485,ACC_0048,73.58,2025-03-08 19:48:00,transfer,0
T0005066,ACC_0007,ACC_0457,50.65,2025-03-08 20:14:00,payment,0
T0004587,ACC_0225,ACC_0265,409.14,2025-03-08 21:27:00,payment,0
T0003568,ACC_0307,ACC_0082,39.2,2025-03-08 21:36:00,cash_out,0
T0004818,ACC_0089,ACC_0413,48.21,2025-03-08 22:00:00,deposit,0
T0004380,ACC_0029,ACC_0026,244.88,2025-03-08 22:00:00,transfer,0
T0003574,ACC_0337,ACC_0140,158.19,2025-03-09 00:18:00,payment,0
T0004825,ACC_0170,ACC_0381,307.31,2025-03-09 00:20:00,payment,0
T0003712,ACC_0160,ACC_0377,203.89,2025-03-09 00:32:00,transfer,0
T0004197,ACC_0030,ACC_0384,112.31,2025-03-09 00:51:00,cash_out,0
T0003719,ACC_0359,ACC_0412,25.33,2025-03-09 03:34:00,transfer,0
T0004208,ACC_0236,ACC_0359,64.25,2025-03-09 05:04:00,transfer,0
T0005097,ACC_0497,ACC_0062,75.27,2025-03-09 06:03:00,transfer,0
T0004211,ACC_0092,ACC_0268,107.51,2025-03-09 06:13:00,withdrawal,0
T0005101,ACC_0247,ACC_0424,258.59,2025-03-09 07:19:00,cash_out,0
T0004617,ACC_0118,ACC_0084,49.06,2025-03-09 07:57:00,cash_out,0
T0004848,ACC_0301,ACC_0353,82.6,2025-03-09 08:00:00,payment,0
T0004619,ACC_0292,ACC_0431,74.82,2025-03-09 08:39:00,transfer,0
T0005106,ACC_0388,ACC_0068,105.06,2025-03-09 08:54:00,payment,0
T0003735,ACC_0489,ACC_0476,76.2,2025-03-09 10:30:00,deposit,0
T0003736,ACC_0282,ACC_0260,47.63,2025-03-09 10:56:00,deposit,0
T0003737,ACC_0181,ACC_0409,169.12,2025-03-09 11:22:00,transfer,0
T0004227,ACC_0175,ACC_0195,69.18,2025-03-09 12:21:00,withdrawal,0
T0003889,ACC_0066,ACC_0082,15.31,2025-03-09 12:25:00,transfer,0
T0004228,ACC_0337,ACC_0072,60.01,2025-03-09 12:44:00,cash_out,0
T0004052,ACC_0124,ACC_0465,234.19,2025-03-09 12:48:00,payment,0
T0004632,ACC_0269,ACC_0143,90.69,2025-03-09 13:12:00,transfer,0
T0005120,ACC_0305,ACC_0115,147.48,2025-03-09 13:20:00,payment,0
T0004634,ACC_0472,ACC_0438,75.91,2025-03-09 13:54:00,transfer,0
T0005922,ACC_0030,ACC_0406,133.22,2025-03-09 16:24:00,transfer,1
T0005923,ACC_0406,ACC_0211,130.5,2025-03-09 16:32:00,transfer,1
T0005924,ACC_0211,ACC_0395,127.78,2025-03-09 16:39:00,cash_out,1
T0005925,ACC_0030,ACC_0406,58.08,2025-03-09 16:59:00,payment,1
T0005926,ACC_0030,ACC_0395,102.47,2025-03-09 17:03:00,payment,1
T0005927,ACC_0030,ACC_0211,107.55,2025-03-09 17:07:00,payment,1
T0005134,ACC_0322,ACC_0452,33.56,2025-03-09 17:46:00,transfer,0
T0004242,ACC_0434,ACC_0066,107.09,2025-03-09 18:06:00,transfer,0
T0004246,ACC_0263,ACC_0454,71.84,2025-03-09 19:38:00,transfer,0
T0004885,ACC_0293,ACC_0222,144.99,2025-03-09 20:20:00,transfer,0
T0005458,ACC_0069,ACC_0262,1279.63,2025-03-09 20:53:00,transfer,1
T0005459,ACC_0262,ACC_0063,1253.51,2025-03-09 21:01:00,transfer,1
T0005460,ACC_0063,ACC_0365,1227.4,2025-03-09 21:08:00,cash_out,1
T0004888,ACC_0222,ACC_0427,277.15,2025-03-09 21:20:00,withdrawal,0
T0005461,ACC_0069,ACC_0262,262.77,2025-03-09 21:28:00,payment,1
T0005462,ACC_0069,ACC_0063,291.69,2025-03-09 21:32:00,payment,1
T0005463,ACC_0069,ACC_0063,302.33,2025-03-09 21:36:00,payment,1
T0004891,ACC_0396,ACC_0344,120.02,2025-03-09 22:20:00,transfer,0
T0005153,ACC_0119,ACC_0310,123.04,2025-03-09 23:47:00,transfer,0
T0004898,ACC_0147,ACC_0367,118.99,2025-03-10 00:40:00,transfer,0
T0004899,ACC_0234,ACC_0478,79.86,2025-03-10 01:00:00,payment,0
T0003380,ACC_0040,ACC_0406,55.19,2025-03-10 01:40:00,transfer,0
T0004902,ACC_0318,ACC_0030,150.94,2025-03-10 02:00:00,transfer,0
T0003505,ACC_0320,ACC_0161,23.89,2025-03-10 03:40:00,transfer,0
T0005168,ACC_0158,ACC_0403,36.3,2025-03-10 04:32:00,withdrawal,0
T0004916,ACC_0300,ACC_0208,374.12,2025-03-10 06:40:00,payment,0
T0004683,ACC_0129,ACC_0069,130.25,2025-03-10 07:03:00,transfer,0
T0004276,ACC_0127,ACC_0422,215.5,2025-03-10 07:08:00,cash_out,0
T0004923,ACC_0134,ACC_0468,40.39,2025-03-10 09:00:00,transfer,0
T0004285,ACC_0389,ACC_0036,281.62,2025-03-10 10:35:00,transfer,0
T0004483,ACC_0099,ACC_0365,77.84,2025-03-10 11:46:00,transfer,0
T0005328,ACC_0069,ACC_0262,422.67,2025-03-10 12:01:00,transfer,1
T0005329,ACC_0262,ACC_0063,414.05,2025-03-10 12:09:00,transfer,1
T0005330,ACC_0063,ACC_0365,405.42,2025-03-10 12:16:00,cash_out,1
T0005331,ACC_0069,ACC_0063,121.69,2025-03-10 12:36:00,payment,1
T0005332,ACC_0069,ACC_0365,148.59,2025-03-10 12:40:00,payment,1
T0005333,ACC_0069,ACC_0365,139.78,2025-03-10 12:44:00,payment,1
T0004700,ACC_0386,ACC_0016,15.37,2025-03-10 13:00:00,transfer,0
T0005753,ACC_0167,ACC_0249,127.59,2025-03-10 13:16:00,transfer,1
T0005754,ACC_0249,ACC_0019,124.98,2025-03-10 13:24:00,transfer,1
T0005755,ACC_0019,ACC_0424,122.38,2025-03-10 13:31:00,cash_out,1
T0005756,ACC_0424,ACC_0167,118.47,2025-03-10 13:44:00,deposit,1
T0005757,ACC_0167,ACC_0019,74.02,2025-03-10 13:51:00,payment,1
T0005758,ACC_0167,ACC_0424,97.8,2025-03-10 13:55:00,payment,1
T0005759,ACC_0167,ACC_0249,110.16,2025-03-10 13:59:00,payment,1
T0005501,ACC_0438,ACC_0417,3046.5,2025-03-10 14:12:00,transfer,1
T0005502,ACC_0417,ACC_0241,2984.32,2025-03-10 14:20:00,transfer,1
T0005503,ACC_0241,ACC_0358,2922.15,2025-03-10 14:27:00,cash_out,1
T0005504,ACC_0438,ACC_0358,540.36,2025-03-10 14:47:00,payment,1
T0005505,ACC_0438,ACC_0417,538.05,2025-03-10 14:51:00,payment,1
T0005506,ACC_0438,ACC_0417,564.83,2025-03-10 14:55:00,payment,1
T0005464,ACC_0040,ACC_0304,898.3,2025-03-10 16:11:00,transfer,1
T0005465,ACC_0304,ACC_0310,879.96,2025-03-10 16:19:00,transfer,1
T0005466,ACC_0310,ACC_0463,861.63,2025-03-10 16:26:00,cash_out,1
T0005467,ACC_0463,ACC_0040,834.13,2025-03-10 16:39:00,deposit,1
T0004947,ACC_0219,ACC_0278,13.33,2025-03-10 17:00:00,withdrawal,0
T0005645,ACC_0135,ACC_0479,1034.6,2025-03-10 18:08:00,transfer,1
T0005646,ACC_0479,ACC_0058,1013.48,2025-03-10 18:16:00,transfer,1
T0005647,ACC_0058,ACC_0395,992.37,2025-03-10 18:23:00,cash_out,1
T0005648,ACC_0395,ACC_0135,960.7,2025-03-10 18:36:00,deposit,1
T0004719,ACC_0046,ACC_0447,76.0,2025-03-10 19:39:00,payment,0
T0004506,ACC_0371,ACC_0037,170.73,2025-03-10 20:12:00,withdrawal,0
T0004961,ACC_0255,ACC_0258,116.05,2025-03-10 21:40:00,cash_out,0
T0004318,ACC_0423,ACC_0106,48.11,2025-03-10 23:14:00,cash_out,0
T0003681,ACC_0116,ACC_0045,223.66,2025-03-11 00:27:00,transfer,0
T0005775,ACC_0036,ACC_0132,364.37,2025-03-11 01:08:00,transfer,1
T0004143,ACC_0295,ACC_0097,87.37,2025-03-11 01:12:00,withdrawal,0
T0005776,ACC_0132,ACC_0151,356.94,2025-03-11 01:16:00,transfer,1
T0003429,ACC_0398,ACC_0258,139.22,2025-03-11 01:21:00,cash_out,0
T0005777,ACC_0151,ACC_0347,349.5,2025-03-11 01:23:00,cash_out,1
T0005778,ACC_0347,ACC_0036,338.35,2025-03-11 01:36:00,deposit,1
T0003552,ACC_0102,ACC_0241,11.6,2025-03-11 01:36:00,transfer,0
T0003827,ACC_0196,ACC_0398,112.59,2025-03-11 02:22:00,payment,0
T0004525,ACC_0234,ACC_0320,77.04,2025-03-11 03:10:00,payment,0
T0005241,ACC_0369,ACC_0042,181.28,2025-03-11 03:39:00,transfer,0
T0004742,ACC_0310,ACC_0248,219.07,2025-03-11 03:42:00,transfer,0
T0005246,ACC_0160,ACC_0265,71.99,2025-03-11 05:14:00,payment,0
T0003562,ACC_0047,ACC_0440,64.3,2025-03-11 06:16:00,payment,0
