account_id,out_degree,in_degree,out_volume,in_volume,avg_out_amount,avg_in_amount,unique_receivers,unique_senders,fraud_out_ratio,fraud_in_ratio,pagerank,cycle_participation,flow_imbalance,tx_velocity_per_hour,burst_score,max_hourly_count,dormancy_ratio,activity_concentration,near_threshold_ratio,round_number_ratio,amount_variance_ratio,structuring_score,tx_count_1h_max,tx_count_6h_max,tx_count_24h_max,volume_1h_max,volume_6h_max,volume_24h_max,unique_counterparties_1h_max,unique_counterparties_6h_max,unique_counterparties_24h_max
ACC_0262,17,25,6626.87,8536.6,389.8158823529412,341.464,12,16,0.35294117647058826,0.36,0.00486305721276143,907,-0.12594280860507132,0.020231051452701886,1.761904761904762,2,0.9821772639691715,0.10296010296010298,0.0,0.0,0.4460403091398784,0.0892080618279757,3,3,5,3104.41,3104.41,3632.6300000000006,2,2,3
ACC_0263,9,7,1088.19,849.3900000000001,120.91000000000001,121.34142857142858,9,7,0.0,0.0,0.001077615493804343,285,0.12324652401385619,0.01014177354264827,1.0,1,0.989854153455929,0.0,0.0,0.0,0.5265392386407619,0.10530784772815238,1,1,2,354.78,354.78,354.78,1,1,2
ACC_0264,11,14,3230.82,3012.7500000000005,293.7109090909091,215.1964285714286,10,12,0.18181818181818182,0.2857142857142857,0.0023545519707377865,476,0.03492713303440987,0.011203895968091303,3.36,4,0.9905871806364859,0.14857142857142863,0.0,0.0,0.5357891506806806,0.10715783013613611,4,4,5,2272.54,2272.54,2329.7000000000003,3,3,4
ACC_0265,14,17,1267.5,2564.3,90.53571428571429,150.84117647058824,13,16,0.0,0.0,0.0027761729409685218,898,-0.3384310245828634,0.015141770935940541,1.0,1,0.9848558866634098,0.0,0.0,0.0,0.6611376582773245,0.1322275316554649,1,2,4,671.25,671.25,671.25,1,2,4
ACC_0266,10,12,917.4999999999999,956.8199999999999,91.74999999999999,79.735,10,12,0.0,0.0,0.0014839884460272656,356,-0.02097827478754443,0.012881441940803918,1.0,1,0.987111892208553,0.0,0.0,0.0,0.5066109063141238,0.10132218126282476,1,1,2,274.14,274.14,325.96999999999997,1,1,2
ACC_0267,10,9,1605.6600000000003,1417.2,160.56600000000003,157.46666666666667,10,9,0.0,0.0,0.0014920286839002624,474,0.06234493162084145,0.013214020771513355,1.0,1,0.9867780097425192,0.0,0.0,0.0,0.5457273527837686,0.10914547055675372,1,1,3,506.33,506.33,506.33,1,1,3
ACC_0268,14,11,1222.81,1669.33,87.34357142857142,151.75727272727272,13,11,0.0,0.0,0.0018029851274417082,546,-0.15439086627841533,0.01446480231436837,1.92,2,0.9861111111111112,0.03833333333333341,0.0,0.0,0.5234016900629284,0.10468033801258568,2,4,5,510.7,510.7,510.7,2,4,5
ACC_0269,13,4,1273.91,245.32,97.99307692307693,61.33,13,4,0.0,0.0,0.0008454397923536438,187,0.6770469250825943,0.009214924564097931,1.0,1,0.9907809110629068,0.0,0.0,0.0,0.43702818141156935,0.08740563628231388,1,1,1,512.76,512.76,512.76,1,1,1
ACC_0270,13,16,2968.33,3467.1400000000003,228.33307692307693,216.69625000000002,10,12,0.3076923076923077,0.375,0.003279190567514603,353,-0.07750949037121226,0.015834159925015242,1.7241379310344829,2,0.9863462588749318,0.11586206896551729,0.0,0.0,0.5225175239860266,0.10450350479720533,4,5,5,1764.8799999999999,1934.7399999999998,1934.7399999999998,3,4,4
ACC_0271,12,11,731.3000000000001,968.61,60.94166666666667,88.05545454545455,12,11,0.0,0.0,0.0017653318708198645,552,-0.13960150831432483,0.013056683034827283,1.0,1,0.986939239068711,0.0,0.0,0.0,0.6603905522254434,0.1320781104450887,1,2,3,206.32,273.0,336.18,1,2,3
ACC_0272,10,11,978.09,770.8699999999999,97.809,70.0790909090909,10,11,0.0,0.0,0.0016663438155865096,486,0.11848184063604389,0.01584566822188966,1.0,1,0.9841509433962264,0.0,0.0,0.0,0.5821277226641226,0.11642554453282453,2,2,3,244.55,244.55,244.55,2,2,3
ACC_0273,15,9,1213.7199999999998,637.26,80.91466666666665,70.80666666666667,14,8,0.0,0.0,0.0012334513918192667,364,0.3114350236074326,0.012124682148089521,1.0,1,0.9878726629610914,0.0,0.0,0.0,0.5761638931093231,0.11523277862186464,1,2,2,218.63,218.63,218.63,1,2,2
ACC_0274,11,11,6546.57,3263.0199999999995,595.1427272727273,296.63818181818175,7,11,0.5454545454545454,0.09090909090909091,0.0022407581993647927,472,0.3347285666370004,0.010028870992250418,3.2727272727272725,4,0.9917920656634747,0.16666666666666666,0.0,0.0,0.45686277714352524,0.09137255542870505,4,4,4,4320.12,4320.12,4320.12,2,2,3
ACC_0275,12,6,1142.3300000000002,711.8,95.19416666666667,118.63333333333333,11,6,0.0,0.0,0.0009629230861208172,157,0.2322005468859671,0.008451299387280795,1.0,1,0.99154532644434,0.0,0.0,0.0,0.6020511274936271,0.12041022549872543,1,1,2,248.41,248.41,248.41,1,1,2
ACC_0276,12,22,2885.51,5357.5999999999985,240.45916666666668,243.52727272727267,9,14,0.25,0.45454545454545453,0.00536312615248104,580,-0.2998977327728248,0.01845151953690304,2.558823529411765,3,0.9842562432138979,0.12981744421906696,0.0,0.0,0.42728204746743487,0.08545640949348698,3,3,4,2600.64,2600.64,2678.63,2,2,3
ACC_0277,15,12,1659.67,1449.76,110.64466666666667,120.81333333333333,15,12,0.0,0.0,0.002114088357030628,788,0.0675075496149857,0.017405131290558255,1.0,1,0.9825918762088974,0.0,0.0,0.0,0.5552365105251529,0.11104730210503058,1,2,3,297.66,473.71000000000004,560.2,1,2,3
ACC_0278,8,12,471.39,1608.23,58.92375,134.01916666666668,8,12,0.0,0.0,0.0017105227795329093,363,-0.5466575624366633,0.010915044569765327,1.0,1,0.9890829694323144,0.0,0.0,0.0,0.6864888797905887,0.13729777595811773,1,3,4,393.78,393.78,430.93000000000006,1,3,4
ACC_0279,9,6,1429.04,406.47,158.78222222222223,67.745,9,6,0.0,0.0,0.0008459066843363889,252,0.5571040201330578,0.009134088417975885,1.0,1,0.9908647990255786,0.0,0.0,0.0,0.49871851453186894,0.0997437029063738,1,1,2,541.5,541.5,541.5,1,1,2
ACC_0280,9,9,1381.6,819.86,153.5111111111111,91.09555555555556,9,8,0.0,0.0,0.0014830390692542241,354,0.2551670255182689,0.010490019911611869,1.8888888888888888,2,0.9900874635568513,0.05228758169934643,0.0,0.0,0.6608592232767678,0.13217184465535356,2,2,2,326.86,435.12,435.12,2,2,2
ACC_0281,11,7,1299.6599999999999,814.96,118.15090909090908,116.42285714285715,11,7,0.0,0.0,0.001301524151446257,379,0.22921375944505762,0.012413793103448275,1.0,1,0.9875862068965517,0.0,0.0,0.0,0.4072280837552012,0.08144561675104024,1,2,3,650.94,743.59,804.8800000000001,1,2,3
ACC_0282,14,9,2116.52,884.1200000000001,151.18,98.23555555555556,14,9,0.0,0.0,0.001219769129972821,465,0.41071238135727467,0.009843221729268607,1.0,1,0.990154109589041,0.0,0.0,0.0,0.5513674156007173,0.11027348312014347,1,2,3,420.9,420.9,617.28,1,2,3
ACC_0283,7,13,768.6400000000001,2392.81,109.8057142857143,184.06230769230768,7,13,0.0,0.0,0.001696320956585006,396,-0.513742112003942,0.0087948813790374,1.0,1,0.9912049252418645,0.0,0.0,0.0,0.5588675592405759,0.11177351184811518,1,2,3,381.57,381.57,637.56,1,2,3
ACC_0284,13,16,1066.19,2440.91,82.01461538461538,152.556875,13,16,0.0,0.0,0.0021185423500764892,933,-0.3919819794120727,0.01572270213611884,1.0,1,0.9842733188720173,0.0,0.0,0.0,0.6136127878604114,0.12272255757208228,1,2,3,767.41,842.3199999999999,842.3199999999999,1,2,3
ACC_0285,13,11,1530.79,681.95,117.75307692307692,61.99545454545455,13,11,0.0,0.0,0.0012985925762661382,448,0.38361488471133703,0.0115111594295581,1.9166666666666667,2,0.9889635316698656,0.03985507246376817,0.0,0.0,0.6873410539658208,0.13746821079316415,2,3,4,219.29,340.45,551.36,2,3,4
ACC_0286,15,11,1184.78,1579.55,78.98533333333333,143.59545454545454,15,11,0.0,0.0,0.001458080087367588,571,-0.14280856482350945,0.014801180299249506,1.0,1,0.9851936218678815,0.0,0.0,0.0,0.6332057488700464,0.12664114977400928,1,2,3,371.09,371.09,434.27,1,2,3
ACC_0287,6,14,395.15999999999997,1599.05,65.86,114.21785714285714,6,14,0.0,0.0,0.002234604377768047,372,-0.6036926903355028,0.008249974218830567,1.0,1,0.9917491749174917,0.0,0.0,0.0,0.49252566389754043,0.09850513277950809,1,1,2,365.8,365.8,435.45,1,1,2
ACC_0288,12,8,1884.81,904.9200000000001,157.0675,113.11500000000001,12,8,0.0,0.0,0.0012937376698935257,335,0.35124904560530495,0.014050206069689021,1.0,1,0.9859451862262825,0.0,0.0,0.0,0.4196414876470756,0.08392829752941512,1,2,2,860.65,860.65,860.65,1,2,2
ACC_0289,7,13,2504.2900000000004,2112.06,357.75571428571436,162.46615384615384,7,13,0.0,0.0,0.001796970081804251,394,0.08496539473808329,0.009704654999514766,1.0,1,0.9902912621359223,0.0,0.0,0.0,0.5193335632368704,0.10386671264737408,1,2,3,810.05,810.05,1089.4399999999998,1,2,3
ACC_0290,13,10,1561.39,1556.79,120.10692307692308,155.679,13,10,0.0,0.0,0.0014285080697594417,305,0.0014752195190737493,0.009368826249007109,1.0,1,0.9906275468622657,0.0,0.0,0.0,0.5700748546221102,0.11401497092442203,1,2,3,440.43,440.43,440.43,1,2,3
ACC_0291,9,12,978.04,1278.41,108.6711111111111,106.53416666666668,9,11,0.0,0.0,0.002052914905667382,481,-0.13311617806672826,0.00898101157552603,1.9047619047619047,2,0.9914456800684346,0.04523809523809526,0.0,0.0,0.6581157821013619,0.1316231564202724,2,2,3,355.92,355.92,355.92,2,2,3
ACC_0292,14,10,2198.5800000000004,813.6000000000001,157.0414285714286,81.36000000000001,14,10,0.0,0.0,0.0019494499491125195,716,0.4597932394463154,0.012332673877855143,1.0,1,0.987667009249743,0.0,0.0,0.0,0.44670890976777244,0.0893417819535545,1,2,3,783.04,783.04,803.5,1,2,3
ACC_0293,9,9,909.56,975.13,101.06222222222222,108.34777777777778,9,9,0.0,0.0,0.0015535302576093477,292,-0.03479086746343014,0.009306894857940591,1.0,1,0.9906928645294726,0.0,0.0,0.0,0.4777049857934222,0.09554099715868444,1,2,3,395.59,395.59,458.08,1,2,3
ACC_0294,11,14,1200.38,886.8499999999999,109.12545454545456,63.34642857142857,11,13,0.0,0.0,0.001900293069934826,424,0.15021344077964482,0.012377871666226564,1.0,1,0.9876176324913324,0.0,0.0,0.0,0.5864038138023432,0.11728076276046864,1,2,3,273.99,273.99,333.53000000000003,1,2,3
ACC_0295,6,16,919.56,1631.0,153.26,101.9375,5,16,0.0,0.0,0.0021895690734384863,387,-0.2789348221556093,0.012203239405369425,1.0,1,0.9877913429522752,0.0,0.0,0.0,0.6571430226242357,0.13142860452484714,1,2,3,298.33,298.33,385.21000000000004,1,2,3
ACC_0296,20,19,3859.29,3681.53,192.9645,193.76473684210526,15,9,0.3,0.5789473684210527,0.003955849984816172,523,0.023573033171427515,0.016775516348959418,3.0769230769230766,4,0.9870912220309811,0.18717948717948724,0.0,0.0,0.5088078456879869,0.10176156913759737,4,4,5,1334.14,1334.14,1397.93,2,2,3
ACC_0297,10,8,1131.86,1306.02,113.18599999999999,163.2525,10,8,0.0,0.0,0.0012129492055809488,305,-0.07143911923445194,0.009083721634397026,1.0,1,0.9909136799596163,0.0,0.0,0.0,0.6191935323882222,0.12383870647764444,1,1,3,285.11,285.11,426.86,1,1,3
ACC_0298,13,9,1782.6100000000001,1100.1200000000001,137.12384615384616,122.23555555555556,13,9,0.0,0.0,0.0014835075884499815,545,0.2367512739651762,0.012400653852657687,1.0,1,0.9875986471251409,0.0,0.0,0.0,0.561997629465816,0.11239952589316321,1,2,3,401.01,421.81,504.90000000000003,1,2,3
ACC_0299,8,8,1672.94,890.45,209.1175,111.30625,8,7,0.0,0.0,0.0014519157995819953,290,0.3052559306219293,0.006629742683112111,1.0,1,0.9933692498963945,0.0,0.0,0.0,0.44965252080344814,0.08993050416068964,1,3,3,848.58,848.58,848.58,1,3,3
ACC_0300,21,23,5143.78,4245.030000000001,244.94190476190474,184.56652173913045,18,15,0.19047619047619047,0.43478260869565216,0.005173472881596235,1248,0.09572565639298715,0.01828698091642711,4.090909090909091,5,0.9850374064837906,0.16792929292929296,0.0,0.0,0.5633127142782842,0.11266254285565686,5,5,5,1335.58,1335.58,1335.58,2,2,3
ACC_0301,7,12,693.61,1358.78,99.08714285714287,113.23166666666667,7,12,0.0,0.0,0.001764328058608108,417,-0.32409532301207816,0.00942109830172307,1.0,1,0.9905753968253969,0.0,0.0,0.0,0.7121192332313274,0.14242384664626548,1,1,2,415.93,415.93,415.93,1,1,2
ACC_0302,8,8,1341.82,572.94,167.7275,71.6175,8,8,0.0,0.0,0.0013193395830850352,288,0.40155424178277405,0.012450392965527975,1.0,1,0.9875486381322958,0.0,0.0,0.0,0.5757204071170439,0.11514408142340878,1,2,2,450.61,450.61,450.61,1,2,2
ACC_0303,15,11,1792.5200000000002,1101.13,119.50133333333335,100.10272727272728,15,11,0.0,0.0,0.0011674689427538573,701,0.23893352685971375,0.01694013400080357,1.0,1,0.9830508474576272,0.0,0.0,0.0,0.6648721773364071,0.13297443546728144,1,2,3,353.85,353.85,497.42,1,2,3
ACC_0304,24,20,7253.63,6756.33,302.2345833333333,337.8165,16,11,0.5,0.55,0.0034873648762268903,954,0.035496175577920654,0.022550225502255022,2.909090909090909,4,0.9835981547924142,0.22869318181818177,0.0,0.0,0.45339673047970824,0.09067934609594165,5,5,6,3586.19,3851.51,3851.51,3,3,4
ACC_0305,8,17,995.44,2873.3500000000004,124.43,169.02058823529413,8,17,0.0,0.0,0.002593832232912244,616,-0.48539982785189845,0.010556986613740974,1.0,1,0.9894425675675675,0.0,0.0,0.0,0.47268624467137754,0.09453724893427551,2,2,2,959.75,1020.61,1020.61,2,2,2
ACC_0306,13,20,3330.84,1978.12,256.21846153846155,98.90599999999999,10,20,0.3076923076923077,0.05,0.002944809226274716,1011,0.25479943341020694,0.01746170330978649,1.0,1,0.9825304393859184,0.0,0.0,0.0,0.5940332941637703,0.11880665883275406,2,2,2,699.72,699.72,699.72,2,2,2
ACC_0307,16,15,3300.95,2935.13,206.309375,195.67533333333333,11,8,0.375,0.6,0.003703751694094236,436,0.05866185167595879,0.015336032255138807,2.225806451612903,3,0.9886194952993568,0.2019635343618513,0.0,0.0,0.5435337977130608,0.10870675954261216,3,3,6,1306.63,1306.63,1570.92,3,3,4
ACC_0308,12,12,1327.5099999999998,869.3100000000001,110.62583333333332,72.44250000000001,12,12,0.0,0.0,0.001743244712266074,519,0.2085742118143107,0.016083994191890987,1.0,1,0.9839142091152815,0.0,0.0,0.0,0.47834351974246103,0.09566870394849221,2,2,4,447.46,447.46,604.66,2,2,4
ACC_0309,6,5,439.51,632.5799999999999,73.25166666666667,126.51599999999999,5,5,0.0,0.0,0.0009203968787097579,66,-0.18008749265285479,0.006810583233582366,1.0,1,0.993188854489164,0.0,0.0,0.0,0.6835557375855182,0.13671114751710364,1,2,2,240.92,240.92,240.92,1,2,2
ACC_0310,17,28,6007.92,8097.530000000001,353.40705882352944,289.19750000000005,11,16,0.35294117647058826,0.5,0.0044423581375760334,666,-0.14814203020807695,0.02050674444039373,2.8444444444444446,4,0.9854147675478578,0.24097222222222225,0.0,0.0,0.47133425850043886,0.09426685170008778,4,4,7,3147.75,3147.75,3147.75,3,3,3
ACC_0311,14,7,1709.61,626.73,122.115,89.53285714285714,14,7,0.0,0.0,0.001234688980922096,313,0.4634941832076517,0.009064096108193654,1.0,1,0.9909326424870466,0.0,0.0,0.0,0.4671030582456825,0.09342061164913651,1,2,2,460.54,460.54,495.8,1,2,2
ACC_0312,15,10,1396.4299999999998,1122.97,93.09533333333333,112.297,15,10,0.0,0.0,0.0015329829050351892,573,0.10854171628122349,0.015432098765432098,1.92,2,0.9851851851851852,0.03833333333333341,0.0,0.0,0.5860012760512981,0.11720025521025963,2,2,3,430.93,430.93,430.93,2,2,3
ACC_0313,7,7,1332.75,406.20000000000005,190.39285714285714,58.02857142857143,7,7,0.0,0.0,0.001545319322090134,211,0.5328215302306977,0.006633289637853973,1.0,1,0.9933649289099526,0.0,0.0,0.0,0.5427525607833797,0.10855051215667595,1,2,2,443.99,443.99,560.99,1,2,2
ACC_0314,12,6,1707.3899999999999,782.3,142.2825,130.38333333333333,12,6,0.0,0.0,0.0009016152481677121,329,0.3715683478651095,0.017447777831628944,1.0,1,0.9825412221144519,0.0,0.0,0.0,0.618317352338612,0.1236634704677224,1,2,3,275.02,349.68,624.7,1,2,3
ACC_0315,14,7,998.94,582.72,71.35285714285715,83.24571428571429,14,7,0.0,0.0,0.0009956030770215281,523,0.2631539015953925,0.011567698578825603,1.9047619047619047,2,0.9889807162534435,0.04523809523809526,0.0,0.0,0.6056140896063762,0.12112281792127524,2,2,3,204.3,204.3,268.33000000000004,2,2,3
ACC_0316,7,11,862.4399999999999,1542.3899999999999,123.20571428571428,140.21727272727273,7,11,0.0,0.0,0.0017031080568646565,370,-0.28274347874784184,0.01058979261656126,1.0,1,0.9894055326662743,0.0,0.0,0.0,0.6328830311246797,0.12657660622493594,1,2,2,476.04,476.04,476.04,1,2,2
ACC_0317,12,9,1436.67,1106.44,119.72250000000001,122.93777777777778,12,9,0.0,0.0,0.0010948854306937984,424,0.12985281800578877,0.008939403614073175,1.0,1,0.9910600255427842,0.0,0.0,0.0,0.6110367877282883,0.12220735754565766,1,1,2,252.14,252.14,271.53,1,1,2
ACC_0318,20,17,4371.0,4549.23,218.55,267.6017647058823,18,12,0.15,0.4117647058823529,0.003318078309653606,1037,-0.01998042651364368,0.01865138709189589,2.5945945945945947,3,0.9838628340897629,0.12077702702702697,0.0,0.0,0.47366965446056986,0.09473393089211397,4,4,4,1969.99,1969.99,1969.99,2,2,3
ACC_0319,33,19,7719.21,5433.6900000000005,233.91545454545454,285.98368421052635,16,14,0.6060606060606061,0.3157894736842105,0.0053867406647364734,1305,0.17376548137659842,0.02729730439119137,3.3653846153846154,5,0.9816176470588235,0.2736263736263736,0.0,0.0,0.4365299964716343,0.08730599929432686,5,6,6,2759.57,2759.57,2759.57,3,3,5
ACC_0320,11,6,843.04,342.51000000000005,76.64,57.08500000000001,11,6,0.0,0.0,0.0009406087474347347,365,0.42219223145019447,0.008652353524985792,1.0,1,0.9913441955193483,0.0,0.0,0.0,0.5723682229485814,0.11447364458971628,1,2,2,233.37,233.37,233.37,1,2,2
ACC_0321,11,15,998.93,2134.18,90.81181818181818,142.27866666666665,11,15,0.0,0.0,0.002460676235756614,641,-0.36233965612326946,0.013318193848018918,1.0,1,0.9866803278688525,0.0,0.0,0.0,0.6602299964477044,0.1320459992895409,1,2,3,532.43,532.43,532.43,1,2,3
ACC_0322,13,10,1481.9,2117.98,113.9923076923077,211.798,13,10,0.0,0.0,0.0015306568220363433,559,-0.17669477871435518,0.011360923363162618,1.0,1,0.9886363636363636,0.0,0.0,0.0,0.546957106342629,0.1093914212685258,1,2,2,625.13,625.13,625.13,1,2,2
ACC_0323,13,11,1105.29,1590.7299999999998,85.02230769230769,144.61181818181817,13,11,0.0,0.0,0.0017985231486646346,752,-0.18005801143841638,0.013078187581171043,1.0,1,0.9869209809264305,0.0,0.0,0.0,0.6410150194365412,0.12820300388730824,1,2,3,716.83,772.8000000000001,885.7,1,2,3
ACC_0324,12,12,1754.44,2042.2,146.20333333333335,170.18333333333334,12,12,0.0,0.0,0.0016650107613802657,582,-0.07579333305218353,0.01175750153092468,1.0,1,0.9882410583047526,0.0,0.0,0.0,0.6402015211920832,0.12804030423841664,1,1,2,570.73,570.73,570.73,1,1,2
ACC_0325,9,13,1266.15,2270.9399999999996,140.68333333333334,174.6876923076923,9,13,0.0,0.0,0.0019029409581605625,666,-0.2840725002748471,0.01772430646937186,1.0,1,0.9822723609991942,0.0,0.0,0.0,0.6755578535275062,0.13511157070550125,1,2,3,359.4,405.48,573.49,1,2,3
ACC_0326,16,8,1346.0300000000002,1212.0700000000002,84.12687500000001,151.50875000000002,16,8,0.0,0.0,0.001106557962284837,536,0.05236699112602179,0.011554571277261567,1.0,1,0.9884448724121329,0.0,0.0,0.0,0.580519395704208,0.1161038791408416,2,2,3,242.54,426.64,470.34,2,2,3
ACC_0327,11,10,1867.72,1335.5700000000002,169.79272727272726,133.55700000000002,11,10,0.0,0.0,0.0013746583154488085,542,0.16612607662694873,0.012560434630912625,1.0,1,0.9874326750448833,0.0,0.0,0.0,0.5570949728020852,0.11141899456041704,1,2,3,541.03,541.03,541.03,1,2,3
ACC_0328,12,18,1877.8599999999997,2857.1000000000004,156.48833333333332,158.7277777777778,10,15,0.25,0.2777777777777778,0.003106462602491512,742,-0.20681061719590715,0.015018272231214646,3.466666666666667,4,0.9869804707060591,0.1256410256410256,0.0,0.0,0.5299257730335899,0.10598515460671798,4,4,4,1043.27,1043.27,1043.27,2,2,2
ACC_0329,7,10,432.77,867.85,61.824285714285715,86.785,7,10,0.0,0.0,0.0018639797939567963,330,-0.3345173840142816,0.009951996253366116,1.0,1,0.9900468384074942,0.0,0.0,0.0,0.6085510273558412,0.12171020547116825,2,3,3,199.92,265.42999999999995,265.42999999999995,2,3,3
ACC_0330,3,10,244.59,1071.25,81.53,107.125,3,9,0.0,0.0,0.0017141537457970842,56,-0.6282374756761595,0.005942766586413921,1.0,1,0.994055784179241,0.0,0.0,0.0,0.6317987145507222,0.12635974291014446,1,2,2,237.12,237.12,237.12,1,2,2
ACC_0331,15,8,2043.83,1321.6799999999998,136.25533333333334,165.20999999999998,15,8,0.0,0.0,0.0010883810157345723,499,0.21457371988134175,0.012214551248008496,1.0,1,0.9877854487519915,0.0,0.0,0.0,0.5156827022890441,0.10313654045780883,1,2,2,541.42,653.64,653.64,1,2,2
ACC_0332,12,4,1715.5,749.25,142.95833333333334,187.3125,12,4,0.0,0.0,0.0007631655171270544,146,0.3920275890033796,0.007901559734968517,1.0,1,0.9920948616600791,0.0,0.0,0.0,0.5642095011227743,0.11284190022455487,1,2,2,337.69,447.26,447.26,1,2,2
ACC_0333,14,14,1598.08,1363.26,114.14857142857143,97.37571428571428,13,13,0.0,0.0,0.0019502398008263563,445,0.0792951839367337,0.015355647770688994,1.0,1,0.9846407021393307,0.0,0.0,0.0,0.43469426110815895,0.0869388522216318,1,2,4,624.11,624.11,624.11,1,2,4
ACC_0334,4,6,291.3,677.96,72.825,112.99333333333334,4,6,0.0,0.0,0.0011519379002722279,118,-0.3989228896230225,0.005610412926391382,1.0,1,0.9943883277216611,0.0,0.0,0.0,0.7196944845562758,0.14393889691125517,1,1,2,199.84,199.84,199.84,1,1,2
ACC_0335,9,13,1212.1899999999998,1516.7099999999998,134.68777777777777,116.66999999999999,9,13,0.0,0.0,0.001955203537339376,348,-0.11159075085158274,0.010544646993976768,1.909090909090909,2,0.9899328859060402,0.04329004329004334,0.0,0.0,0.5705134225254221,0.11410268450508443,2,2,3,366.82,366.82,366.82,2,2,3
ACC_0336,13,8,1791.0100000000002,1861.46,137.77,232.6825,13,8,0.0,0.0,0.0015985459625718623,478,-0.019288317220896252,0.011206574523720583,1.0,1,0.9887880405766151,0.0,0.0,0.0,0.56841997530151,0.11368399506030201,1,2,3,465.05,476.52,772.05,1,2,3
ACC_0337,9,12,712.72,1321.22,79.19111111111111,110.10166666666667,9,12,0.0,0.0,0.0016741260106266495,510,-0.29917303361800657,0.010216823703030991,1.0,1,0.9897810218978103,0.0,0.0,0.0,0.6691816586671231,0.13383633173342463,1,2,2,328.77,328.77,346.84,1,2,2
ACC_0338,14,15,2491.32,2099.06,177.95142857142858,139.93733333333333,14,15,0.0,0.0,0.002070632053950791,1077,0.08545262048003557,0.015416511615544097,1.862068965517241,2,0.9856459330143541,0.06385696040868459,0.0,0.0,0.48165421808983805,0.09633084361796762,2,3,4,722.48,722.48,737.99,2,3,4
ACC_0339,9,7,882.5699999999999,681.9399999999999,98.06333333333333,97.41999999999999,9,7,0.0,0.0,0.0012179984937841129,143,0.12823823433453135,0.013069403980722628,1.0,1,0.9869281045751634,0.0,0.0,0.0,0.42554738006633963,0.08510947601326793,1,1,2,465.74,465.74,465.74,1,1,2
ACC_0340,10,12,1150.3899999999999,3000.7799999999997,115.03899999999999,250.06499999999997,10,10,0.1,0.25,0.002195603975623596,306,-0.4457514387499289,0.011880118801188012,1.909090909090909,2,0.9886547811993517,0.04329004329004334,0.0,0.0,0.5629597184704949,0.11259194369409897,2,2,4,671.16,796.5799999999999,905.47,2,2,4
ACC_0341,13,20,1791.1,3701.39,137.77692307692308,185.0695,11,18,0.23076923076923078,0.15,0.0026545713572849582,702,-0.34780036012746895,0.015856998702609197,1.878787878787879,2,0.9851033157135992,0.05669599217986315,0.0,0.0,0.5041117576963884,0.10082235153927768,2,3,5,1057.0300000000002,1057.0300000000002,1209.44,2,3,5
ACC_0342,5,15,614.43,2258.92,122.886,150.59466666666668,5,14,0.0,0.0,0.0024554460266114383,210,-0.5723249865120076,0.010434419672359222,1.0,1,0.9895615866388309,0.0,0.0,0.0,0.5954569218061965,0.1190913843612393,1,1,3,537.81,537.81,610.5999999999999,1,1,3
ACC_0343,11,6,1079.05,607.69,98.09545454545454,101.28166666666668,10,6,0.0,0.0,0.0009495569017165711,230,0.2794503005781599,0.007847602634332491,1.0,1,0.9921514312096029,0.0,0.0,0.0,0.5811853350468519,0.11623706700937038,1,2,3,298.49,410.87,434.22,1,2,3
ACC_0344,15,8,2484.12,1863.47,165.608,232.93375,15,8,0.0,0.0,0.0013802318389529332,613,0.14275725171843995,0.012084909625893233,1.0,1,0.9879138202837625,0.0,0.0,0.0,0.5174666603079734,0.10349333206159468,1,2,3,563.86,563.86,717.87,1,2,3
ACC_0345,8,20,2270.75,4507.200000000001,283.84375,225.36000000000004,7,15,0.25,0.3,0.0026327667120899403,390,-0.32995964856582016,0.0148648887787786,3.2857142857142856,4,0.9877854487519915,0.16459627329192542,0.0,0.0,0.5002991645941736,0.10005983291883472,5,5,5,2050.17,2050.17,2050.17,2,2,3
ACC_0346,5,11,402.88000000000005,1979.8799999999999,80.57600000000001,179.9890909090909,5,11,0.0,0.0,0.0013131543921892275,293,-0.6618375329422106,0.007931131342839676,1.0,1,0.9920674268715914,0.0,0.0,0.0,0.8244045876049702,0.16488091752099404,1,2,3,550.64,550.64,550.64,1,2,3
ACC_0347,12,9,2698.65,2071.7,224.88750000000002,230.18888888888887,10,5,0.25,0.5555555555555556,0.0025551929156664857,319,0.13142641525227414,0.008911836474873572,1.619047619047619,2,0.9927843803056027,0.14565826330532214,0.0,0.0,0.6342267306861804,0.12684534613723608,4,4,4,902.08,902.08,902.08,2,2,2
ACC_0348,11,7,1138.16,1487.3700000000001,103.46909090909092,212.48142857142858,11,7,0.0,0.0,0.0010791333028496459,324,-0.13300552650271372,0.007328542637868208,1.0,1,0.992671009771987,0.0,0.0,0.0,0.5806345027366364,0.11612690054732729,1,2,2,445.64,445.64,445.64,1,2,2
ACC_0349,8,10,902.46,1786.53,112.8075,178.653,8,10,0.0,0.0,0.0014019435576002577,346,-0.32877400064586043,0.016260407413541306,1.0,1,0.9837251356238698,0.0,0.0,0.0,0.6388715569429383,0.12777431138858766,1,2,3,810.05,810.05,973.1299999999999,1,2,3
ACC_0350,12,14,1501.7499999999998,1576.8000000000002,125.14583333333331,112.62857142857145,12,14,0.0,0.0,0.001793751892804896,722,-0.024378359942101517,0.012101278391460841,1.923076923076923,2,0.9883612662942272,0.03692307692307693,0.0,0.0,0.5654644217322544,0.11309288434645089,2,2,2,381.57,381.57,381.57,2,2,2
