transaction_id,sender_id,receiver_id,transaction_amount,timestamp,transaction_type,label,transaction_type_encoded,transaction_amount_scaled,sender_prev_time,receiver_prev_time,sender_gap_minutes,receiver_gap_minutes,sender_gap_minutes_scaled,receiver_gap_minutes_scaled,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,sender_out_degree,sender_in_degree,sender_out_volume,sender_in_volume,sender_avg_out_amount,sender_avg_in_amount,sender_unique_receivers,sender_unique_senders,sender_fraud_out_ratio,sender_fraud_in_ratio,sender_pagerank,sender_cycle_participation,sender_flow_imbalance,sender_tx_velocity_per_hour,sender_burst_score,sender_max_hourly_count,sender_dormancy_ratio,sender_activity_concentration,sender_near_threshold_ratio,sender_round_number_ratio,sender_amount_variance_ratio,sender_structuring_score,sender_tx_count_1h_max,sender_tx_count_6h_max,sender_tx_count_24h_max,sender_volume_1h_max,sender_volume_6h_max,sender_volume_24h_max,sender_unique_counterparties_1h_max,sender_unique_counterparties_6h_max,sender_unique_counterparties_24h_max,receiver_out_degree,receiver_in_degree,receiver_out_volume,receiver_in_volume,receiver_avg_out_amount,receiver_avg_in_amount,receiver_unique_receivers,receiver_unique_senders,receiver_fraud_out_ratio,receiver_fraud_in_ratio,receiver_pagerank,receiver_cycle_participation,receiver_flow_imbalance,receiver_tx_velocity_per_hour,receiver_burst_score,receiver_max_hourly_count,receiver_dormancy_ratio,receiver_activity_concentration,receiver_near_threshold_ratio,receiver_round_number_ratio,receiver_amount_variance_ratio,receiver_structuring_score,receiver_tx_count_1h_max,receiver_tx_count_6h_max,receiver_tx_count_24h_max,receiver_volume_1h_max,receiver_volume_6h_max,receiver_volume_24h_max,receiver_unique_counterparties_1h_max,receiver_unique_counterparties_6h_max,receiver_unique_counterparties_24h_max
T0005424,ACC_0099,ACC_0164,663.96,2025-02-20 01:00:00,transfer,1,3,2.0724319769439465,2025-02-13 16:45:00,2025-02-13 16:45:00,9135.0,9135.0,-0.05412386330547022,-0.05478387219767527,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,19,18,4961.200000000001,1930.0700000000002,261.11578947368423,107.22611111111112,14,18,0.3157894736842105,0.05555555555555555,0.001997614623267166,1688,0.4398507096653595,0.018349533822654234,2.8378378378378377,3,0.9826388888888888,0.05250965250965253,0.0,0.0,0.4524359556557187,0.09048719113114374,4,4,4,2366.97,2366.97,2366.97,2,2,2,19,18,4588.11,4872.31,241.47947368421052,270.68388888888893,17,14,0.15789473684210525,0.2222222222222222,0.0026810154968472085,1492,-0.030040949556119103,0.018363497998213282,1.783783783783784,2,0.9836146971201589,0.09500409500409505,0.0,0.0,0.431879141260634,0.08637582825212681,3,3,4,3174.6,3174.6,3174.6,2,2,4
T0003603,ACC_0044,ACC_0318,131.32,2025-02-20 01:00:00,transfer,0,3,-0.1354204902256757,2025-02-16 09:45:00,2025-02-16 02:28:00,5235.0,5672.0,-0.3655868407804471,-0.33588689826714985,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,15,11,1956.89,1285.8000000000002,130.45933333333335,116.8909090909091,15,11,0.0,0.0,0.0016376500237547016,1378,0.20695471969196264,0.012466536140967753,1.0,1,0.9875299760191847,0.0,0.0,0.0,0.5723490857428685,0.1144698171485737,1,1,2,458.99,458.99,458.99,1,1,2,20,17,4371.0,4549.23,218.55,267.6017647058823,18,12,0.15,0.4117647058823529,0.003318078309653606,1037,-0.01998042651364368,0.01865138709189589,2.5945945945945947,3,0.9838628340897629,0.12077702702702697,0.0,0.0,0.47366965446056986,0.09473393089211397,4,4,4,1969.99,1969.99,1969.99,2,2,3
T0003432,ACC_0063,ACC_0171,80.6,2025-02-20 01:12:00,transfer,0,3,-0.3456605719597611,2025-02-19 20:08:00,2025-01-25 09:36:00,304.0,36936.0,-0.7593878515315013,2.201914143325704,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,16,23,6548.75,7946.829999999999,409.296875,345.5143478260869,11,14,0.375,0.4782608695652174,0.005458653262477665,1038,-0.09644871057239757,0.02115732368896926,3.1794871794871793,4,0.9831795984807379,0.18031430934656745,0.0,0.0,0.46278022065262797,0.0925560441305256,4,4,7,3074.93,3074.93,4016.09,3,3,4,14,9,1479.27,667.8299999999999,105.66214285714285,74.20333333333332,13,9,0.0,0.0,0.0013044247747031603,705,0.3779237110503567,0.011115944130298198,1.0,1,0.9888835186080231,0.0,0.0,0.0,0.6578043515408339,0.1315608703081668,1,2,3,199.65,199.65,401.19,1,2,3
T0005426,ACC_0475,ACC_0438,636.86,2025-02-20 01:15:00,cash_out,1,0,1.9600994411593702,2025-02-15 18:32:00,2025-02-19 17:06:00,6163.0,489.0,-0.29147462460178597,-0.7566079447927309,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,13,19,3128.1099999999997,4412.020000000001,240.62384615384613,232.21157894736848,11,15,0.23076923076923078,0.2631578947368421,0.0028297033548341927,531,-0.17027690503987314,0.014701153121697985,3.5,4,0.9871323529411765,0.11830357142857142,0.0,0.0,0.396147063377248,0.0792294126754496,4,4,4,3430.09,3430.09,3430.09,3,3,3,31,21,10197.599999999999,4951.17,328.95483870967735,235.77,13,17,0.7096774193548387,0.2857142857142857,0.005313391870453846,724,0.3463271275487406,0.022769235260204194,3.3653846153846154,5,0.9846692947875603,0.27912087912087913,0.0,0.0,0.37787843044526104,0.07557568608905221,5,5,10,4689.74,4689.74,4689.74,3,3,4
T0005379,ACC_0452,ACC_0405,474.47,2025-02-20 01:49:00,transfer,1,3,1.286974699976442,2025-02-04 12:20:00,2025-02-11 04:24:00,22409.0,12805.0,1.0059683323362847,0.24312202028715632,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,14,14,2776.5699999999997,2354.69,198.32642857142855,168.19214285714287,9,14,0.5714285714285714,0.07142857142857142,0.0016716580218231534,392,0.08221762296184124,0.014233910597485341,3.928571428571429,5,0.9888154550076258,0.19805194805194806,0.0,0.0,0.5077523913076998,0.10155047826153996,5,5,5,2025.7200000000003,2025.7200000000003,2025.7200000000003,3,3,4,13,13,2205.15,2595.9599999999996,169.62692307692308,199.68923076923073,12,10,0.15384615384615385,0.3076923076923077,0.002054931884191913,626,-0.0813999262668811,0.014225269915377882,3.3846153846153846,4,0.9879584017515052,0.14335664335664333,0.0,0.0,0.45092015976682764,0.09018403195336554,4,4,4,1909.2400000000002,1909.2400000000002,1909.2400000000002,2,2,2
T0005381,ACC_0439,ACC_0002,455.1,2025-02-20 02:04:00,cash_out,1,0,1.20668388011861,2025-01-24 15:04:00,2025-02-11 03:44:00,38100.0,12860.0,2.2590877117106087,0.24758655001104343,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,11,24,3820.1800000000003,5543.35,347.28909090909093,230.9729166666667,7,14,0.5454545454545454,0.5416666666666666,0.0034681220882807765,336,-0.18402995451482074,0.01669157155120338,2.228571428571428,3,0.9875954198473282,0.18571428571428575,0.0,0.0,0.5873310761289722,0.11746621522579444,5,5,6,1610.8000000000002,1610.8000000000002,1610.8000000000002,3,3,4,11,18,2987.21,2890.04,271.56454545454545,160.55777777777777,11,15,0.09090909090909091,0.2777777777777778,0.00296771446655111,915,0.016533242587916924,0.015611541774332473,2.586206896551724,3,0.9865374259558427,0.12689655172413794,0.0,0.0,0.5583675865657252,0.11167351731314504,3,3,3,1640.85,1640.85,1640.85,2,2,3
T0005382,ACC_0452,ACC_0439,133.84,2025-02-20 02:24:00,payment,1,2,-0.12497480793131652,2025-02-20 01:49:00,2025-02-06 22:57:00,35.0,18927.0,-0.7808708107470831,0.7400647651896465,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14,14,2776.5699999999997,2354.69,198.32642857142855,168.19214285714287,9,14,0.5714285714285714,0.07142857142857142,0.0016716580218231534,392,0.08221762296184124,0.014233910597485341,3.928571428571429,5,0.9888154550076258,0.19805194805194806,0.0,0.0,0.5077523913076998,0.10155047826153996,5,5,5,2025.7200000000003,2025.7200000000003,2025.7200000000003,3,3,4,11,24,3820.1800000000003,5543.35,347.28909090909093,230.9729166666667,7,14,0.5454545454545454,0.5416666666666666,0.0034681220882807765,336,-0.18402995451482074,0.01669157155120338,2.228571428571428,3,0.9875954198473282,0.18571428571428575,0.0,0.0,0.5873310761289722,0.11746621522579444,5,5,6,1610.8000000000002,1610.8000000000002,1610.8000000000002,3,3,4
T0005383,ACC_0452,ACC_0002,152.54,2025-02-20 02:28:00,payment,1,2,-0.0474612131279373,2025-02-20 02:24:00,2025-02-20 02:04:00,4.0,24.0,-0.7833465421064996,-0.7943535142765038,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14,14,2776.5699999999997,2354.69,198.32642857142855,168.19214285714287,9,14,0.5714285714285714,0.07142857142857142,0.0016716580218231534,392,0.08221762296184124,0.014233910597485341,3.928571428571429,5,0.9888154550076258,0.19805194805194806,0.0,0.0,0.5077523913076998,0.10155047826153996,5,5,5,2025.7200000000003,2025.7200000000003,2025.7200000000003,3,3,4,11,18,2987.21,2890.04,271.56454545454545,160.55777777777777,11,15,0.09090909090909091,0.2777777777777778,0.00296771446655111,915,0.016533242587916924,0.015611541774332473,2.586206896551724,3,0.9865374259558427,0.12689655172413794,0.0,0.0,0.5583675865657252,0.11167351731314504,3,3,3,1640.85,1640.85,1640.85,2,2,3
T0003280,ACC_0451,ACC_0353,317.17,2025-02-20 02:40:00,transfer,0,3,0.6349485789833104,2025-02-15 01:49:00,2025-02-16 05:42:00,7251.0,5578.0,-0.20458444011645907,-0.34351718543161147,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,9,10,1514.0000000000002,1213.1200000000001,168.22222222222226,121.31200000000001,9,9,0.0,0.0,0.0014985402017111177,528,0.11032884508158673,0.015442969384990518,1.0,1,0.9845528455284552,0.0,0.0,0.0,0.5891021321410069,0.1178204264282014,1,2,3,404.52,404.52,410.85,1,2,3,11,12,1531.2799999999997,1577.7899999999997,139.2072727272727,131.4825,11,12,0.0,0.0,0.0016710234517875414,509,-0.014959457329635679,0.012680793192803191,1.0,1,0.9873138444567016,0.0,0.0,0.0,0.620820215937895,0.12416404318757901,1,2,2,317.17,317.17,317.17,1,2,2
T0002578,ACC_0262,ACC_0341,166.31,2025-02-20 03:04:00,payment,0,2,0.009616979409096567,2025-02-19 20:01:00,2025-02-05 01:48:00,423.0,21676.0,-0.7498842376034187,0.9632100781162956,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,17,25,6626.87,8536.6,389.8158823529412,341.464,12,16,0.35294117647058826,0.36,0.00486305721276143,907,-0.12594280860507132,0.020231051452701886,1.761904761904762,2,0.9821772639691715,0.10296010296010298,0.0,0.0,0.4460403091398784,0.0892080618279757,3,3,5,3104.41,3104.41,3632.6300000000006,2,2,3,13,20,1791.1,3701.39,137.77692307692308,185.0695,11,18,0.23076923076923078,0.15,0.0026545713572849582,702,-0.34780036012746895,0.015856998702609197,1.878787878787879,2,0.9851033157135992,0.05669599217986315,0.0,0.0,0.5041117576963884,0.10082235153927768,2,3,5,1057.0300000000002,1057.0300000000002,1209.44,2,3,5
T0002891,ACC_0499,ACC_0169,129.04,2025-02-20 04:35:00,cash_out,0,0,-0.14487134563485776,2025-02-19 02:23:00,2025-02-10 13:48:00,1572.0,13847.0,-0.6581224527011754,0.32770456523789054,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,20,17,4701.290000000001,5564.55,235.06450000000004,327.3264705882353,16,10,0.25,0.47058823529411764,0.003198984449234005,600,-0.08409053716005298,0.01579351754361003,3.243243243243243,4,0.9871904355251921,0.1648648648648649,0.0,0.0,0.4422981330938197,0.08845962661876394,4,4,4,2561.96,2561.96,2561.96,2,2,3,6,14,493.63,1343.96,82.27166666666666,95.99714285714286,6,14,0.0,0.0,0.0018493169489109938,472,-0.4627419609354495,0.010815780223345861,1.0,1,0.9891833423472147,0.0,0.0,0.0,0.7807355553180569,0.1561471110636114,1,2,3,181.39,197.89,228.32,1,2,3
T0004018,ACC_0287,ACC_0366,21.93,2025-02-20 05:24:00,transfer,0,3,-0.5888542942653365,2025-01-29 06:16:00,2025-02-05 22:00:00,31628.0,20604.0,1.7422188937059802,0.8761923351343502,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,6,14,395.15999999999997,1599.05,65.86,114.21785714285714,6,14,0.0,0.0,0.002234604377768047,372,-0.6036926903355028,0.008249974218830567,1.0,1,0.9917491749174917,0.0,0.0,0.0,0.49252566389754043,0.09850513277950809,1,1,2,365.8,365.8,435.45,1,1,2,9,11,789.8000000000001,991.1699999999998,87.75555555555556,90.10636363636362,8,11,0.0,0.0,0.0015850035698179031,471,-0.11306759799371642,0.008830866823169251,1.0,1,0.991166077738516,0.0,0.0,0.0,0.596092090066139,0.1192184180132278,1,1,2,250.49,250.49,250.49,1,1,2
T0004020,ACC_0288,ACC_0364,43.96,2025-02-20 06:00:00,cash_out,0,0,-0.4975374764301255,2025-02-12 14:31:00,2025-02-12 14:24:00,11009.0,11016.0,0.09553809048635202,0.09790304435926431,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,12,8,1884.81,904.9200000000001,157.0675,113.11500000000001,12,8,0.0,0.0,0.0012937376698935257,335,0.35124904560530495,0.014050206069689021,1.0,1,0.9859451862262825,0.0,0.0,0.0,0.4196414876470756,0.08392829752941512,1,2,2,860.65,860.65,860.65,1,2,2,10,12,1429.51,880.65,142.951,73.3875,10,12,0.0,0.0,0.0020470494933556584,434,0.23758527547772632,0.01346897543952736,1.0,1,0.9865278628291488,0.0,0.0,0.0,0.43424064785030936,0.08684812957006188,2,2,4,656.38,656.38,656.38,2,2,4
T0004257,ACC_0497,ACC_0234,57.96,2025-02-20 06:09:00,payment,0,2,-0.43950590812813034,2025-02-12 20:45:00,2025-02-11 12:40:00,10644.0,12569.0,0.06638835028677086,0.22396512910829522,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10,16,1297.4299999999998,1256.7,129.743,78.54375,10,16,0.0,0.0,0.001976832279194386,534,0.015946721584195137,0.012837393021724819,1.0,1,0.9871604938271605,0.0,0.0,0.0,0.5944598909633255,0.11889197819266512,1,2,3,322.99,322.99,322.99,1,2,3,11,14,2261.04,1647.1800000000003,205.5490909090909,117.65571428571431,11,14,0.0,0.0,0.002236918595134977,735,0.1570689469882527,0.011068476977567887,1.0,1,0.9889282550930026,0.0,0.0,0.0,0.5111194304374144,0.10222388608748288,1,2,3,671.25,671.25,671.25,1,2,3
T0004527,ACC_0108,ACC_0234,79.49,2025-02-20 07:12:00,transfer,0,3,-0.350261646303705,2025-02-19 04:33:00,2025-02-20 06:09:00,1599.0,63.0,-0.6559661705494256,-0.7911877568359292,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,10,9,1104.4199999999998,1039.23,110.44199999999998,115.47,10,9,0.0,0.0,0.0016748126265366278,579,0.030410748023089466,0.008532295486864756,1.0,1,0.9914645103324349,0.0,0.0,0.0,0.5512996210160978,0.11025992420321956,1,1,2,353.51,353.51,382.90000000000003,1,1,2,11,14,2261.04,1647.1800000000003,205.5490909090909,117.65571428571431,11,14,0.0,0.0,0.002236918595134977,735,0.1570689469882527,0.011068476977567887,1.0,1,0.9889282550930026,0.0,0.0,0.0,0.5111194304374144,0.10222388608748288,1,2,3,671.25,671.25,671.25,1,2,3
T0002900,ACC_0422,ACC_0061,99.1,2025-02-20 08:20:00,transfer,0,3,-0.268975999560696,2025-01-27 07:15:00,2025-02-18 06:48:00,34625.0,2972.0,1.9815662125502125,-0.5550547210761541,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,10,10,1422.6999999999998,916.89,142.26999999999998,91.689,9,10,0.0,0.0,0.0013330293522650527,338,0.216196000152949,0.00988231806240684,1.0,1,0.9901136925358378,0.0,0.0,0.0,0.5108109834012673,0.10216219668025346,1,2,2,512.8,512.8,512.8,1,2,2,12,8,1765.7500000000002,787.19,147.14583333333334,98.39875,12,8,0.0,0.0,0.0013576434065697897,633,0.38330708908010647,0.01119632760454571,1.0,1,0.9888017917133258,0.0,0.0,0.0,0.5597143185399676,0.11194286370799351,1,2,3,416.14,416.14,473.71000000000004,1,2,3
T0004834,ACC_0089,ACC_0388,175.49,2025-02-20 08:30:00,transfer,0,3,0.04766910776711915,2025-01-22 21:52:00,2025-02-11 01:36:00,40958.0,13374.0,2.487334170588425,0.28930960961246127,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,8,8,632.0,748.6400000000001,79.0,93.58000000000001,8,8,0.0,0.0,0.0012539672510419285,366,-0.08448255881269214,0.006747448620990188,1.0,1,0.9932517924926192,0.0,0.0,0.0,0.6424829467669222,0.12849658935338445,1,2,2,248.41,248.41,248.41,1,2,2,13,13,1355.8200000000002,2817.1800000000003,104.29384615384616,216.70615384615388,12,13,0.0,0.0,0.001994432676679309,841,-0.35019410495962094,0.012610136609813272,1.0,1,0.987384764677341,0.0,0.0,0.0,0.6212274401347995,0.1242454880269599,1,2,3,488.31,488.31,582.58,1,2,3
T0004029,ACC_0476,ACC_0487,33.75,2025-02-20 08:42:00,deposit,0,1,-0.5398590701703663,2025-02-17 21:36:00,2025-02-11 18:24:00,3546.0,12378.0,-0.5004742687176872,0.20846103497625085,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,13,12,1210.2099999999998,1867.0800000000002,93.09307692307691,155.59,12,12,0.0,0.0,0.0016719081937329662,539,-0.21345729521685178,0.015629070070330816,1.0,1,0.9843652282676673,0.0,0.0,0.0,0.5631479984075626,0.11262959968151252,1,2,3,289.99,344.57,427.17,1,2,3,7,8,928.37,786.36,132.62428571428572,98.295,7,8,0.0,0.0,0.0012931238224520778,264,0.08281770307813581,0.012945542418227323,1.0,1,0.9870466321243523,0.0,0.0,0.023809523809523808,0.5912472656762496,0.12539231027810707,1,1,2,318.89,318.89,318.89,1,1,2
T0005183,ACC_0279,ACC_0017,119.82,2025-02-20 09:22:00,deposit,0,1,-0.18308927847374315,2025-02-07 04:48:00,2025-02-16 18:46:00,18994.0,5196.0,0.7332385712908881,-0.3745253736957002,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,9,6,1429.04,406.47,158.78222222222223,67.745,9,6,0.0,0.0,0.0008459066843363889,252,0.5571040201330578,0.009134088417975885,1.0,1,0.9908647990255786,0.0,0.0,0.0,0.49871851453186894,0.0997437029063738,1,1,2,541.5,541.5,541.5,1,1,2,12,12,2159.92,1336.59,179.99333333333334,111.3825,12,12,0.0,0.0,0.0019240913605128099,1005,0.23547194202151442,0.010914051841746248,1.0,1,0.9890859481582538,0.0,0.0,0.0,0.5554330884145295,0.11108661768290591,1,3,3,571.28,654.48,654.48,1,3,3
T0002505,ACC_0375,ACC_0018,18.51,2025-02-20 10:45:00,transfer,0,3,-0.6030305773791097,2025-02-13 09:20:00,2025-02-08 17:52:00,10165.0,16853.0,0.028134307668690354,0.5717114079652486,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,18,18,2013.8699999999997,1681.16,111.88166666666665,93.39777777777778,18,18,0.0,0.0,0.0024852074744358857,1495,0.09004257069606991,0.020153577726564467,1.0,1,0.9798432250839866,0.0,0.0,0.0,0.46272982087780706,0.09254596417556142,1,2,3,563.86,563.86,563.86,1,2,3,14,9,2032.57,1145.31,145.1835714285714,127.25666666666666,14,9,0.0,0.0,0.0015074941916995836,925,0.2791987110895339,0.009656156849573869,1.9130434782608696,2,0.9907601847963041,0.041501976284585046,0.0,0.0,0.5692827028062563,0.11385654056125126,2,2,3,417.81,417.81,458.71,2,2,3
T0004277,ACC_0355,ACC_0348,83.96,2025-02-20 11:49:00,transfer,0,3,-0.33173299556728225,2025-02-13 22:00:00,2025-02-11 01:12:00,9469.0,13597.0,-0.02744985446530553,0.30741124831113087,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,10,7,1337.0,1446.4199999999998,133.7,206.63142857142856,10,5,0.0,0.0,0.0014303030928967222,134,-0.03931135078414567,0.009375689388925657,1.0,1,0.9906232763375621,0.0,0.0,0.0,0.5198553340034098,0.10397106680068197,1,1,2,465.87,465.87,465.87,1,1,2,11,7,1138.16,1487.3700000000001,103.46909090909092,212.48142857142858,11,7,0.0,0.0,0.0010791333028496459,324,-0.13300552650271372,0.007328542637868208,1.0,1,0.992671009771987,0.0,0.0,0.0,0.5806345027366364,0.11612690054732729,1,2,2,445.64,445.64,445.64,1,2,2
T0002693,ACC_0123,ACC_0362,83.19,2025-02-20 11:51:00,transfer,0,3,-0.33492473182389193,2025-01-31 09:54:00,2025-02-12 21:36:00,28917.0,10935.0,1.525712193209913,0.09132800967499417,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,11,12,1524.83,1943.5900000000001,138.6209090909091,161.96583333333334,11,12,0.0,0.0,0.0016437381116745017,882,-0.12073508975233474,0.011592352407513188,1.9130434782608696,2,0.9889112903225806,0.041501976284585046,0.0,0.0,0.49427544426227665,0.09885508885245534,2,2,3,570.73,570.73,570.73,2,2,3,6,12,825.7900000000002,1353.5200000000002,137.6316666666667,112.79333333333335,6,12,0.0,0.0,0.0018766722851463358,458,-0.24215462692208928,0.00990871140878022,1.0,1,0.9900881057268722,0.0,0.0,0.0,0.537533742566127,0.10750674851322539,1,1,2,396.79,396.79,496.17,1,1,2
T0005689,ACC_0389,ACC_0042,420.08,2025-02-20 11:55:00,transfer,1,3,1.0615220571231905,2025-02-17 23:25:00,2025-02-17 23:25:00,3630.0,3630.0,-0.49376583535668767,-0.5016427109249226,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,47,32,12116.34,7878.52,257.79446808510636,246.20375,17,19,0.723404255319149,0.46875,0.0092823415555779,1554,0.2119454699856803,0.0389578367715953,2.6835443037974684,4,0.9738529847064628,0.2517315500358251,0.0,0.0,0.5018799532499582,0.10037599064999164,5,5,6,2774.17,2774.17,2774.17,3,5,6,12,25,3370.69,5636.36,280.8908333333333,225.4544,5,13,0.6666666666666666,0.52,0.005548483354134695,413,-0.2515440682573633,0.016058911610882444,2.189189189189189,3,0.98828125,0.18818818818818817,0.0,0.0,0.5888050479294444,0.11776100958588889,4,4,5,1490.22,1490.22,1490.22,2,3,3
T0005194,ACC_0294,ACC_0093,85.93,2025-02-20 11:56:00,payment,0,2,-0.3235671248847871,2025-02-18 17:20:00,2025-01-08 04:35:00,2556.0,62361.0,-0.5795379476151813,4.26574447477716,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,11,14,1200.38,886.8499999999999,109.12545454545456,63.34642857142857,11,13,0.0,0.0,0.001900293069934826,424,0.15021344077964482,0.012377871666226564,1.0,1,0.9876176324913324,0.0,0.0,0.0,0.5864038138023432,0.11728076276046864,1,2,3,273.99,273.99,333.53000000000003,1,2,3,10,9,2725.2000000000003,2652.19,272.52000000000004,294.6877777777778,10,9,0.1,0.2222222222222222,0.001612219764482359,615,0.013577218687851252,0.009354536950420954,1.894736842105263,2,0.9911373707533235,0.04970760233918132,0.0,0.0,0.34821669715916026,0.06964333943183205,3,3,4,3955.8500000000004,3955.8500000000004,4095.38,3,3,4
T0005690,ACC_0042,ACC_0254,411.5,2025-02-20 12:03:00,transfer,1,3,1.0259569959781105,2025-02-17 23:33:00,2025-02-17 23:33:00,3630.0,3630.0,-0.49376583535668767,-0.5016427109249226,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,12,25,3370.69,5636.36,280.8908333333333,225.4544,5,13,0.6666666666666666,0.52,0.005548483354134695,413,-0.2515440682573633,0.016058911610882444,2.189189189189189,3,0.98828125,0.18818818818818817,0.0,0.0,0.5888050479294444,0.11776100958588889,4,4,5,1490.22,1490.22,1490.22,2,3,3,17,28,3936.3500000000004,5287.71,231.55,188.84678571428572,10,16,0.47058823529411764,0.5,0.007333618602974946,702,-0.14650381719096953,0.02240069027312249,1.6444444444444444,2,0.9815737051792829,0.13933933933933942,0.0,0.0,0.5583661320801636,0.11167322641603272,4,4,4,1240.77,1240.77,1240.77,3,3,4
T0005692,ACC_0389,ACC_0042,156.23,2025-02-20 12:30:00,payment,1,2,-0.03216574976834001,2025-02-20 11:55:00,2025-02-20 11:55:00,35.0,35.0,-0.7808708107470831,-0.7934606083317264,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,47,32,12116.34,7878.52,257.79446808510636,246.20375,17,19,0.723404255319149,0.46875,0.0092823415555779,1554,0.2119454699856803,0.0389578367715953,2.6835443037974684,4,0.9738529847064628,0.2517315500358251,0.0,0.0,0.5018799532499582,0.10037599064999164,5,5,6,2774.17,2774.17,2774.17,3,5,6,12,25,3370.69,5636.36,280.8908333333333,225.4544,5,13,0.6666666666666666,0.52,0.005548483354134695,413,-0.2515440682573633,0.016058911610882444,2.189189189189189,3,0.98828125,0.18818818818818817,0.0,0.0,0.5888050479294444,0.11776100958588889,4,4,5,1490.22,1490.22,1490.22,2,3,3
T0005693,ACC_0389,ACC_0401,109.61,2025-02-20 12:34:00,payment,1,2,-0.2254108722139839,2025-02-20 12:30:00,2025-02-15 17:15:00,4.0,6919.0,-0.7833465421064996,-0.23466383343647276,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,47,32,12116.34,7878.52,257.79446808510636,246.20375,17,19,0.723404255319149,0.46875,0.0092823415555779,1554,0.2119454699856803,0.0389578367715953,2.6835443037974684,4,0.9738529847064628,0.2517315500358251,0.0,0.0,0.5018799532499582,0.10037599064999164,5,5,6,2774.17,2774.17,2774.17,3,5,6,14,31,2254.9399999999996,6481.570000000001,161.06714285714284,209.08290322580646,12,18,0.21428571428571427,0.4838709677419355,0.009002486593888047,751,-0.48378929343584137,0.02086585573192785,3.377777777777778,4,0.9823747680890538,0.14327485380116955,0.0,0.0,0.5550848273938324,0.11101696547876648,4,4,4,1322.19,1322.19,1322.19,2,2,3
T0005694,ACC_0389,ACC_0042,97.0,2025-02-20 12:38:00,payment,1,2,-0.27768073480599526,2025-02-20 12:34:00,2025-02-20 12:30:00,4.0,8.0,-0.7833465421064996,-0.7956522865598163,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,47,32,12116.34,7878.52,257.79446808510636,246.20375,17,19,0.723404255319149,0.46875,0.0092823415555779,1554,0.2119454699856803,0.0389578367715953,2.6835443037974684,4,0.9738529847064628,0.2517315500358251,0.0,0.0,0.5018799532499582,0.10037599064999164,5,5,6,2774.17,2774.17,2774.17,3,5,6,12,25,3370.69,5636.36,280.8908333333333,225.4544,5,13,0.6666666666666666,0.52,0.005548483354134695,413,-0.2515440682573633,0.016058911610882444,2.189189189189189,3,0.98828125,0.18818818818818817,0.0,0.0,0.5888050479294444,0.11776100958588889,4,4,5,1490.22,1490.22,1490.22,2,3,3
